Location,Household Type,TimeFrame,DataFormat,Data,Fips
Fresh Meadows/Briarwood,Families without Children,2011,Dollars,87284.10411,408
Ridgewood/Glendale,Families,2011,Dollars,86610.77814,405
Woodhaven,Families without Children,2011,Dollars,86449.59585,409
St. George,Families,2011,Dollars,86362.50543,501
Manhattan,All Households,2011,Dollars,86179.22558,36061
Queens,Families without Children,2011,Dollars,86132.43073,36081
Rego Park/Forest Hills,All Households,2011,Dollars,85663.18232,406
Canarsie,Families with Children,2011,Dollars,85381.11332,318
Throgs Neck,Families without Children,2011,Dollars,85370.71447,210
Williamsbridge,Families without Children,2011,Dollars,84298.33236,212
Bay Ridge,Families,2011,Dollars,83314.34054,310
Fort Greene/Brooklyn Hts,Families without Children,2011,Dollars,82256.25687,302
Howard Beach,Families,2011,Dollars,81859.80045,410
Fresh Meadows/Briarwood,Families,2011,Dollars,81411.34975,408
The Rockaways,Families without Children,2011,Dollars,81308.66105,414
Riverdale,Families without Children,2011,Dollars,80892.70677,208
Fort Greene/Brooklyn Hts,All Households,2011,Dollars,80649.63349,302
Ridgewood/Glendale,Families with Children,2011,Dollars,80613.23749,405
St. George,Families with Children,2011,Dollars,79824.22424,501
Queens,Families,2011,Dollars,79331.5784,36081
New York City,Families without Children,2011,Dollars,79262.68598,3651000
East Flatbush,Families without Children,2011,Dollars,79146.99869,317
Fresh Meadows/Briarwood,Families with Children,2011,Dollars,78863.62984,408
Jackson Heights,Families without Children,2011,Dollars,78381.38286,403
Bay Ridge,Families with Children,2011,Dollars,78135.70988,310
Sunnyside/Woodside,Families without Children,2011,Dollars,77962.82888,402
Canarsie,All Households,2011,Dollars,77492.28061,318
Howard Beach,All Households,2011,Dollars,76088.43494,410
Riverdale,Families,2011,Dollars,75681.57967,208
Sunnyside/Woodside,Families,2011,Dollars,74999.1547,402
Howard Beach,Families with Children,2011,Dollars,74392.12144,410
Pelham Parkway,Families without Children,2011,Dollars,73889.07674,211
Elmhurst/Corona,Families without Children,2011,Dollars,73827.98346,404
Sheepshead Bay,Families with Children,2011,Dollars,73640.80403,315
Bay Ridge,All Households,2011,Dollars,73495.22004,310
Sheepshead Bay,Families,2011,Dollars,73449.72504,315
Sheepshead Bay,Families without Children,2011,Dollars,73191.05348,315
Woodhaven,Families,2011,Dollars,72820.5942,409
Jamaica/St. Albans,Families,2011,Dollars,71869.09881,412
East Flatbush,Families,2011,Dollars,71732.61382,317
Riverdale,All Households,2011,Dollars,71646.82325,208
Woodhaven,All Households,2011,Dollars,71303.66098,409
Astoria,Families without Children,2011,Dollars,70744.72243,401
New York City,Families,2011,Dollars,70621.236,3651000
St. George,All Households,2011,Dollars,70460.05373,501
Flushing,Families without Children,2011,Dollars,70310.57016,407
Bensonhurst,Families without Children,2011,Dollars,70176.68488,311
Brooklyn,Families without Children,2011,Dollars,70136.38931,36047
Flushing,Families,2011,Dollars,70088.29459,407
Queens,All Households,2011,Dollars,69635.94432,36081
Throgs Neck,All Households,2011,Dollars,69459.16376,210
Flushing,Families with Children,2011,Dollars,69296.68163,407
Fresh Meadows/Briarwood,All Households,2011,Dollars,69204.39177,408
Queens,Families with Children,2011,Dollars,69180.99434,36081
Crown Heights North,Families without Children,2011,Dollars,68840.43178,308
Riverdale,Families with Children,2011,Dollars,68622.05579,208
Flatbush/Midwood,Families without Children,2011,Dollars,68580.46037,314
Ridgewood/Glendale,All Households,2011,Dollars,68133.30953,405
Sunset Park,Families without Children,2011,Dollars,68041.01967,307
Bensonhurst,Families,2011,Dollars,67452.1844,311
Williamsbridge,Families,2011,Dollars,67311.79983,212
The Rockaways,Families,2011,Dollars,66383.70187,414
Borough Park,Families without Children,2011,Dollars,66284.91273,312
Bensonhurst,Families with Children,2011,Dollars,65915.75332,311
Crown Heights South,Families without Children,2011,Dollars,65785.76761,309
Astoria,Families,2011,Dollars,65337.31691,401
Sunnyside/Woodside,All Households,2011,Dollars,65129.33977,402
Jackson Heights,Families,2011,Dollars,65069.54635,403
Jamaica/St. Albans,All Households,2011,Dollars,65020.15178,412
Flushing,All Households,2011,Dollars,64511.90765,407
New York City,All Households,2011,Dollars,64292.2318,3651000
Woodhaven,Families with Children,2011,Dollars,63774.88868,409
Brooklyn,Families,2011,Dollars,63592.90868,36047
Sunnyside/Woodside,Families with Children,2011,Dollars,63214.65027,402
Pelham Parkway,Families,2011,Dollars,62719.40471,211
Flatbush/Midwood,Families,2011,Dollars,62558.22244,314
Sheepshead Bay,All Households,2011,Dollars,61886.19632,315
Crown Heights South,Families,2011,Dollars,61661.32105,309
Unionport/Soundview,Families without Children,2011,Dollars,61632.72418,209
Astoria,Families with Children,2011,Dollars,61123.1802,401
Williamsburg/Greenpoint,All Households,2011,Dollars,61097.18307,301
New York City,Families with Children,2011,Dollars,61080.28492,3651000
East Flatbush,Families with Children,2011,Dollars,60756.6205,317
Astoria,All Households,2011,Dollars,60724.12408,401
Jackson Heights,All Households,2011,Dollars,60598.03794,403
Coney Island,Families without Children,2011,Dollars,59801.22554,313
Elmhurst/Corona,All Households,2011,Dollars,59326.7777,404
Bedford Stuyvesant,Families without Children,2011,Dollars,58645.65258,303
Bronx,Families without Children,2011,Dollars,58419.47744,36005
Elmhurst/Corona,Families,2011,Dollars,58381.78159,404
East Flatbush,All Households,2011,Dollars,58011.32232,317
Bensonhurst,All Households,2011,Dollars,57796.84589,311
Williamsburg/Greenpoint,Families without Children,2011,Dollars,57737.05247,301
Jamaica/St. Albans,Families with Children,2011,Dollars,57534.27476,412
Manhattanville,Families without Children,2011,Dollars,57163.81549,109
Williamsbridge,All Households,2011,Dollars,56200.62138,212
Manhattanville,Families,2011,Dollars,55710.57526,109
East Harlem,Families without Children,2011,Dollars,55590.98841,111
Brooklyn,All Households,2011,Dollars,55571.49055,36047
Sunset Park,All Households,2011,Dollars,55301.12028,307
Coney Island,Families,2011,Dollars,55181.53342,313
Crown Heights North,Families,2011,Dollars,55169.83471,308
Bushwick,Families without Children,2011,Dollars,55072.34543,304
Williamsbridge,Families with Children,2011,Dollars,55065.84613,212
Flatbush/Midwood,Families with Children,2011,Dollars,55020.35114,314
Crown Heights South,Families with Children,2011,Dollars,55002.15314,309
The Rockaways,All Households,2011,Dollars,54938.46014,414
Sunset Park,Families,2011,Dollars,54686.28786,307
The Rockaways,Families with Children,2011,Dollars,54599.19744,414
Brooklyn,Families with Children,2011,Dollars,54518.6063,36047
Unionport/Soundview,Families,2011,Dollars,53873.87718,209
Borough Park,Families,2011,Dollars,53819.28319,312
Manhattanville,Families with Children,2011,Dollars,53096.56264,109
Pelham Parkway,All Households,2011,Dollars,52962.67736,211
Coney Island,Families with Children,2011,Dollars,52954.87821,313
Crown Heights North,All Households,2011,Dollars,52658.51079,308
Flatbush/Midwood,All Households,2011,Dollars,52605.21666,314
Washington Heights,Families without Children,2011,Dollars,51835.70126,112
Manhattanville,All Households,2011,Dollars,51326.15728,109
Central Harlem,Families without Children,2011,Dollars,51314.45856,110
Jackson Heights,Families with Children,2011,Dollars,51081.78415,403
Lower East Side,All Households,2011,Dollars,50905.00357,103
Pelham Parkway,Families with Children,2011,Dollars,50326.56717,211
Central Harlem,Families,2011,Dollars,49667.53962,110
Lower East Side,Families without Children,2011,Dollars,49215.18936,103
Washington Heights,All Households,2011,Dollars,48849.9295,112
Crown Heights South,All Households,2011,Dollars,48674.44881,309
Lower East Side,Families,2011,Dollars,48592.5578,103
Washington Heights,Families,2011,Dollars,48098.61211,112
Bedford Stuyvesant,Families,2011,Dollars,47769.74826,303
Bronx,Families,2011,Dollars,47670.95912,36005
Lower East Side,Families with Children,2011,Dollars,47630.66355,103
East Harlem,Families,2011,Dollars,47629.3637,111
Brownsville,Families without Children,2011,Dollars,46876.74644,316
East New York,Families without Children,2011,Dollars,46806.55415,305
Central Harlem,Families with Children,2011,Dollars,46746.76073,110
Unionport/Soundview,All Households,2011,Dollars,46577.7793,209
Central Harlem,All Households,2011,Dollars,45949.94833,110
Sunset Park,Families with Children,2011,Dollars,45832.96119,307
Washington Heights,Families with Children,2011,Dollars,45804.36434,112
Bedford Park,Families without Children,2011,Dollars,45183.03264,207
Borough Park,Families with Children,2011,Dollars,45136.23779,312
Elmhurst/Corona,Families with Children,2011,Dollars,44951.65808,404
Borough Park,All Households,2011,Dollars,44681.28781,312
Williamsburg/Greenpoint,Families,2011,Dollars,44622.79424,301
Bushwick,All Households,2011,Dollars,44379.72096,304
Bushwick,Families,2011,Dollars,44287.4311,304
East New York,Families,2011,Dollars,43563.4107,305
Bedford Stuyvesant,All Households,2011,Dollars,42029.57932,303
Bronx,All Households,2011,Dollars,41670.81877,36005
Bedford Park,Families,2011,Dollars,41406.94778,207
Unionport/Soundview,Families with Children,2011,Dollars,40645.23152,209
East Harlem,Families with Children,2011,Dollars,40529.54424,111
East Harlem,All Households,2011,Dollars,40165.58425,111
University Heights,Families without Children,2011,Dollars,40097.99169,205
Bedford Stuyvesant,Families with Children,2011,Dollars,40081.09354,303
Bedford Park,All Households,2011,Dollars,39835.42056,207
Morrisania,Families without Children,2011,Dollars,39771.72755,203
East Tremont,Families without Children,2011,Dollars,39771.72755,206
East New York,Families with Children,2011,Dollars,39754.82941,305
Bronx,Families with Children,2011,Dollars,39728.83227,36005
Mott Haven,Families without Children,2011,Dollars,39520.85514,201
Hunts Point,Families without Children,2011,Dollars,39520.85514,202
Bedford Park,Families with Children,2011,Dollars,39059.40586,207
East New York,All Households,2011,Dollars,38809.8333,305
Crown Heights North,Families with Children,2011,Dollars,38334.08561,308
Concourse/Highbridge,Families without Children,2011,Dollars,37686.75677,204
Coney Island,All Households,2011,Dollars,36533.78353,313
Williamsburg/Greenpoint,Families with Children,2011,Dollars,35444.50328,301
Bushwick,Families with Children,2011,Dollars,35428.905,304
Brownsville,Families,2011,Dollars,35145.53615,316
University Heights,Families,2011,Dollars,34635.99217,205
University Heights,All Households,2011,Dollars,33732.59149,205
Brownsville,All Households,2011,Dollars,33492.11792,316
Morrisania,Families,2011,Dollars,32543.22225,203
East Tremont,Families,2011,Dollars,32543.22225,206
Concourse/Highbridge,Families,2011,Dollars,32115.56926,204
Mott Haven,Families,2011,Dollars,31586.52743,201
Hunts Point,Families,2011,Dollars,31586.52743,202
Morrisania,Families with Children,2011,Dollars,30200.87976,203
East Tremont,Families with Children,2011,Dollars,30200.87976,206
Concourse/Highbridge,All Households,2011,Dollars,29700.43478,204
Morrisania,All Households,2011,Dollars,29077.80323,203
East Tremont,All Households,2011,Dollars,29077.80323,206
Mott Haven,Families with Children,2011,Dollars,28739.84038,201
Hunts Point,Families with Children,2011,Dollars,28739.84038,202
Concourse/Highbridge,Families with Children,2011,Dollars,28733.3411,204
University Heights,Families with Children,2011,Dollars,28716.44296,205
Brownsville,Families with Children,2011,Dollars,28708.64381,316
Mott Haven,All Households,2011,Dollars,27486.77814,201
Hunts Point,All Households,2011,Dollars,27486.77814,202
Upper East Side,Families with Children,2010,Dollars,306494.60055,108
Battery Park/Tribeca,Families with Children,2010,Dollars,304641.73242,101
Greenwich Village,Families with Children,2010,Dollars,304641.73242,102
Upper West Side,Families with Children,2010,Dollars,234308.94388,107
Upper East Side,Families,2010,Dollars,229426.78342,108
Battery Park/Tribeca,Families,2010,Dollars,216129.17936,101
Greenwich Village,Families,2010,Dollars,216129.17936,102
Murray Hill/Stuyvesant,Families with Children,2010,Dollars,201363.71873,106
Upper East Side,Families without Children,2010,Dollars,194871.99606,108
Murray Hill/Stuyvesant,Families,2010,Dollars,191830.67212,106
Murray Hill/Stuyvesant,Families without Children,2010,Dollars,189124.89645,106
Upper West Side,Families,2010,Dollars,188730.52697,107
Battery Park/Tribeca,Families without Children,2010,Dollars,181913.95081,101
Greenwich Village,Families without Children,2010,Dollars,181913.95081,102
Park Slope,Families with Children,2010,Dollars,158594.0146,306
Upper West Side,Families without Children,2010,Dollars,156178.33445,107
Fort Greene/Brooklyn Hts,Families with Children,2010,Dollars,151544.82729,302
Chelsea/Clinton,Families without Children,2010,Dollars,142304.54988,104
Midtown Business District,Families without Children,2010,Dollars,142304.54988,105
Chelsea/Clinton,Families,2010,Dollars,141912.8541,104
Midtown Business District,Families,2010,Dollars,141912.8541,105
Chelsea/Clinton,Families with Children,2010,Dollars,139089.436,104
Midtown Business District,Families with Children,2010,Dollars,139089.436,105
Tottenville,Families with Children,2010,Dollars,136862.25109,503
Battery Park/Tribeca,All Households,2010,Dollars,136517.3449,101
Greenwich Village,All Households,2010,Dollars,136517.3449,102
Park Slope,Families,2010,Dollars,135879.6695,306
Tottenville,Families,2010,Dollars,134115.03319,503
Upper East Side,All Households,2010,Dollars,127638.01583,108
Tottenville,Families without Children,2010,Dollars,127235.62529,503
Park Slope,Families without Children,2010,Dollars,125259.76736,306
Murray Hill/Stuyvesant,All Households,2010,Dollars,121813.37917,106
Upper West Side,All Households,2010,Dollars,120317.44885,107
Queens Village,Families without Children,2010,Dollars,118004.7058,413
